product_id,product_name,variant_sku,variant_name,technical_spec,product_type,unit,stock,pack_quantity,availability,ashkan_url,price,image_1,image_2,product_pack_quantity,variant_count,total_product_stock,product_availability,main_image,display_status
7120020,پیمانه لوکس مدرج اشکان,712002008,پیمانه لوکس مدرج اشکان شفاف,12,محصول نهایی,بسته,0.0,36.0,ناموجود,https://ashkanplastic.com/product/7120020/,,,,36.0,2,114.0,موجود,,فعال
8993020,تخته گوشت کوچک دلسا - الوان,899302010,تخته گوشت کوچک دلسا - الوان,12,محصول نهایی,کارتن,51.0,,موجود,https://ashkanplastic.com/product/8993020/,,,,,1,51.0,موجود,,فعال
8994020,تخته گوشت متوسط دلسا - الوان,899402010,تخته گوشت متوسط دلسا - الوان,12,محصول نهایی,کارتن,1.0,,موجود,https://ashkanplastic.com/product/8994020/,,,,,1,1.0,موجود,,فعال
6560010,تفاله گیر روشا,656001001,تفاله گیر روشا صورتی,12,محصول نهایی,بسته,22.0,48.0,موجود,https://ashkanplastic.com/product/6560010/,,,,48.0,5,266.0,موجود,,فعال
6560010,تفاله گیر روشا,656001002,تفاله گیر روشا طوسی,12,محصول نهایی,بسته,75.0,48.0,موجود,https://ashkanplastic.com/product/6560010/,,,,48.0,5,266.0,موجود,,فعال
6560010,تفاله گیر روشا,656001007,تفاله گیر روشا کرپ,12,محصول نهایی,بسته,54.0,48.0,موجود,https://ashkanplastic.com/product/6560010/,,,,48.0,5,266.0,موجود,,فعال
6560010,تفاله گیر روشا,656001017,تفاله گیر روشا موکا,12,محصول نهایی,بسته,73.0,48.0,موجود,https://ashkanplastic.com/product/6560010/,,,,48.0,5,266.0,موجود,,فعال
6560010,تفاله گیر روشا,656001009,تفاله گیر روشا وانیلی,12,محصول نهایی,بسته,42.0,48.0,موجود,https://ashkanplastic.com/product/6560010/,,,,48.0,5,266.0,موجود,,فعال
6510010,تفاله گیر لوکس سیب,651001010,تفاله گیر لوکس سیب الوان,12,محصول نهایی,بسته,0.0,60.0,ناموجود,https://ashkanplastic.com/product/6510010/,,,,60.0,3,0.0,ناموجود,,فعال
6510010,تفاله گیر لوکس سیب,651001001,تفاله گیر لوکس سیب صورتی,12,محصول نهایی,بسته,0.0,60.0,ناموجود,https://ashkanplastic.com/product/6510010/,,,,60.0,3,0.0,ناموجود,,فعال
6510010,تفاله گیر لوکس سیب,651001002,تفاله گیر لوکس سیب طوسی,12,محصول نهایی,بسته,0.0,60.0,ناموجود,https://ashkanplastic.com/product/6510010/,,,,60.0,3,0.0,ناموجود,,فعال
7800010,توالت شوی دلسا مدل 303 گرد,780001010,توالت شوی دلسا مدل 303 گرد- الوان,12,محصول نهایی,بسته,17.0,24.0,موجود,https://ashkanplastic.com/product/7800010/,,,,24.0,1,17.0,موجود,,فعال
7800520,توالت شوی دلسا مدل 403 مربع,780052010,توالت شوی دلسا مدل 403 مربع - الوان,12,محصول نهایی,بسته,1.0,24.0,موجود,https://ashkanplastic.com/product/7800520/,,,,24.0,1,1.0,موجود,,فعال
2488010,جا ادویه تکی هما,248801010,جا ادویه تکی هما الوان,12,محصول نهایی,بسته,303.0,48.0,موجود,https://ashkanplastic.com/product/2488010/,,,,48.0,1,303.0,موجود,,فعال
2480010,جا ادویه گلدار هما,248001010,جا ادویه گلدار هما الوان,12,محصول نهایی,بسته,211.0,18.0,موجود,https://ashkanplastic.com/product/2480010/,,,,18.0,4,211.055556,موجود,,فعال
2480010,جا ادویه گلدار هما,248001001,جا ادویه گلدار هما صورتی,12,محصول نهایی,بسته,0.055556,18.0,موجود,https://ashkanplastic.com/product/2480010/,,,,18.0,4,211.055556,موجود,,فعال
2480010,جا ادویه گلدار هما,248001002,جا ادویه گلدار هما طوسی,12,محصول نهایی,بسته,0.0,18.0,ناموجود,https://ashkanplastic.com/product/2480010/,,,,18.0,4,211.055556,موجود,,فعال
2480010,جا ادویه گلدار هما,248001007,جا ادویه گلدار هما کرپ,12,محصول نهایی,بسته,0.0,18.0,ناموجود,https://ashkanplastic.com/product/2480010/,,,,18.0,4,211.055556,موجود,,فعال
3608010,جااسکاجی تکی آویز اشکان,360801010,جا اسکاجی آویز تکی الوان,12,محصول نهایی,بسته,98.0,48.0,موجود,https://ashkanplastic.com/product/3608010/,,,,48.0,2,98.0,موجود,,فعال
3608010,جااسکاجی تکی آویز اشکان,360801002,جا اسکاجی آویز تکی طوسی,12,محصول نهایی,بسته,0.0,48.0,ناموجود,https://ashkanplastic.com/product/3608010/,,,,48.0,2,98.0,موجود,,فعال
3697010,جا اسکاجی دو قلو حصیری الوان,369701010,جا اسکاجی دو قلو حصیری الوان,12,محصول نهایی,بسته,0.0,,ناموجود,https://ashkanplastic.com/product/3697010/,,,,,1,0.0,ناموجود,,فعال
3617010,جااسکاجی دو قلوی سیب,361701010,جا اسکاجی دو قلوی سیب الوان,12,محصول نهایی,بسته,1.0,48.0,موجود,https://ashkanplastic.com/product/3617010/,,,,48.0,4,1.0,موجود,,فعال
3617010,جااسکاجی دو قلوی سیب,361701001,جا اسکاجی دو قلوی سیب صورتی,12,محصول نهایی,بسته,0.0,48.0,ناموجود,https://ashkanplastic.com/product/3617010/,,,,48.0,4,1.0,موجود,,فعال
3617010,جااسکاجی دو قلوی سیب,361701002,جا اسکاجی دو قلوی سیب طوسی,12,محصول نهایی,بسته,0.0,48.0,ناموجود,https://ashkanplastic.com/product/3617010/,,,,48.0,4,1.0,موجود,,فعال
3617010,جااسکاجی دو قلوی سیب,361701009,جا اسکاجی دو قلوی سیب وانیلی,12,محصول نهایی,بسته,0.0,48.0,ناموجود,https://ashkanplastic.com/product/3617010/,,,,48.0,4,1.0,موجود,,فعال
4190010,جا تخم مرغی 15 خانه,419001010,جا تخم مرغی 15 خانه مزرعه الوان,12,محصول نهایی,کارتن,292.0,18.0,موجود,https://ashkanplastic.com/product/4190010/,,,,18.0,6,385.0,موجود,,فعال
4190010,جا تخم مرغی 15 خانه,419001003,جا تخم مرغی 15 خانه مزرعه سفید,12,محصول نهایی,کارتن,0.0,18.0,ناموجود,https://ashkanplastic.com/product/4190010/,,,,18.0,6,385.0,موجود,,فعال
4190010,جا تخم مرغی 15 خانه,419001008,جا تخم مرغی 15 خانه مزرعه شفاف,12,محصول نهایی,کارتن,93.0,18.0,موجود,https://ashkanplastic.com/product/4190010/,,,,18.0,6,385.0,موجود,,فعال
4190010,جا تخم مرغی 15 خانه,419001002,جا تخم مرغی 15 خانه مزرعه طوسی,12,محصول نهایی,کارتن,0.0,18.0,ناموجود,https://ashkanplastic.com/product/4190010/,,,,18.0,6,385.0,موجود,,فعال
4190010,جا تخم مرغی 15 خانه,419001007,جا تخم مرغی 15 خانه مزرعه کرپ,12,محصول نهایی,کارتن,0.0,18.0,ناموجود,https://ashkanplastic.com/product/4190010/,,,,18.0,6,385.0,موجود,,فعال
4190010,جا تخم مرغی 15 خانه,419001017,جا تخم مرغی 15 خانه مزرعه موکا,12,محصول نهایی,کارتن,0.0,18.0,ناموجود,https://ashkanplastic.com/product/4190010/,,,,18.0,6,385.0,موجود,,فعال
3790010,جا صابونی آنالیا,379001010,جا صابونی آنالیا الوان,12,محصول نهایی,بسته,70.0,96.0,موجود,https://ashkanplastic.com/product/3790010/,,,,96.0,2,70.0,موجود,,فعال
3790010,جا صابونی آنالیا,379001004,جا صابونی آنالیا آبی,12,محصول نهایی,بسته,0.0,96.0,ناموجود,https://ashkanplastic.com/product/3790010/,,,,96.0,2,70.0,موجود,,فعال
3710910,جا صابونی سیب (شفاف),371091010,جا صابونی سیب شفاف الوان,12,محصول نهایی,بسته,182.0,72.0,موجود,https://ashkanplastic.com/product/3710910/,,,,72.0,2,182.0,موجود,,فعال
3710910,جا صابونی سیب (شفاف),371091007,جا صابونی سیب شفاف کرپ,12,محصول نهایی,بسته,0.0,72.0,ناموجود,https://ashkanplastic.com/product/3710910/,,,,72.0,2,182.0,موجود,,فعال
3790014,جا صابونی نگین دار,379001410,جا صابونی نگین دار الوان,12,محصول نهایی,بسته,73.0,96.0,موجود,https://ashkanplastic.com/product/3790014/,,,,96.0,1,73.0,موجود,,فعال
4090010,جا قاشقی آویز گشنیز,409001010,جا قاشقی آویز گشنیز الوان,12,محصول نهایی,بسته,0.0,30.0,ناموجود,https://ashkanplastic.com/product/4090010/,,,,30.0,5,24.0,موجود,,فعال
4090010,جا قاشقی آویز گشنیز,409001001,جا قاشقی آویز گشنیز صورتی,12,محصول نهایی,بسته,24.0,30.0,موجود,https://ashkanplastic.com/product/4090010/,,,,30.0,5,24.0,موجود,,فعال
4090010,جا قاشقی آویز گشنیز,409001002,جا قاشقی آویز گشنیز طوسی,12,محصول نهایی,بسته,0.0,30.0,ناموجود,https://ashkanplastic.com/product/4090010/,,,,30.0,5,24.0,موجود,,فعال
4090010,جا قاشقی آویز گشنیز,409001007,جا قاشقی آویز گشنیز کرپ,12,محصول نهایی,بسته,0.0,30.0,ناموجود,https://ashkanplastic.com/product/4090010/,,,,30.0,5,24.0,موجود,,فعال
4090010,جا قاشقی آویز گشنیز,409001009,جا قاشقی آویز گشنیز وانیلی,12,محصول نهایی,بسته,0.0,30.0,ناموجود,https://ashkanplastic.com/product/4090010/,,,,30.0,5,24.0,موجود,,فعال
4010010,جا قاشقی آویزنیکا,401001010,جا قاشقی آویز لوکس سیب الوان,12,محصول نهایی,بسته,0.0,30.0,ناموجود,https://ashkanplastic.com/product/4010010/,,,,30.0,6,327.0,موجود,,فعال
4010010,جا قاشقی آویزنیکا,401001001,جا قاشقی آویز لوکس سیب صورتی,12,محصول نهایی,بسته,2.0,30.0,موجود,https://ashkanplastic.com/product/4010010/,,,,30.0,6,327.0,موجود,,فعال
4010010,جا قاشقی آویزنیکا,401001002,جا قاشقی آویز نیکا طوسی,12,محصول نهایی,بسته,91.0,30.0,موجود,https://ashkanplastic.com/product/4010010/,,,,30.0,6,327.0,موجود,,فعال
4010010,جا قاشقی آویزنیکا,401001007,جا قاشقی آویز نیکا کرپ,12,محصول نهایی,بسته,70.0,30.0,موجود,https://ashkanplastic.com/product/4010010/,,,,30.0,6,327.0,موجود,,فعال
4010010,جا قاشقی آویزنیکا,401001017,جا قاشقی آویز نیکا موکا,12,محصول نهایی,بسته,92.0,30.0,موجود,https://ashkanplastic.com/product/4010010/,,,,30.0,6,327.0,موجود,,فعال
4010010,جا قاشقی آویزنیکا,401001009,جا قاشقی آویز نیکا وانیلی,12,محصول نهایی,بسته,72.0,30.0,موجود,https://ashkanplastic.com/product/4010010/,,,,30.0,6,327.0,موجود,,فعال
4087010,جا قاشقی دو پارچه هما,408701010,جا قاشقی دو پارچه هما الوان,12,محصول نهایی,بسته,1.0,24.0,موجود,https://ashkanplastic.com/product/4087010/,,,,24.0,1,1.0,موجود,,فعال
4017010,جا قاشقی دو جداره سیب طوسی,401701002,جا قاشقی دو جداره سیب طوسی,12,محصول نهایی,بسته,0.0,,ناموجود,https://ashkanplastic.com/product/4017010/,,,,,1,0.0,ناموجود,,فعال
4010012,جا قاشقی سه خانه سیب,401001201,جا قاشقی سه خانه سیب صورتی,12,محصول نهایی,بسته,1.0,36.0,موجود,https://ashkanplastic.com/product/4010012/,,,,36.0,5,222.0,موجود,,فعال
4010012,جا قاشقی سه خانه سیب,401001202,جا قاشقی سه خانه سیب طوسی,12,محصول نهایی,بسته,26.0,36.0,موجود,https://ashkanplastic.com/product/4010012/,,,,36.0,5,222.0,موجود,,فعال
4010012,جا قاشقی سه خانه سیب,401001207,جا قاشقی سه خانه سیب کرپ,12,محصول نهایی,بسته,66.0,36.0,موجود,https://ashkanplastic.com/product/4010012/,,,,36.0,5,222.0,موجود,,فعال
4010012,جا قاشقی سه خانه سیب,401001217,جا قاشقی سه خانه سیب موکا,12,محصول نهایی,بسته,64.0,36.0,موجود,https://ashkanplastic.com/product/4010012/,,,,36.0,5,222.0,موجود,,فعال
4010012,جا قاشقی سه خانه سیب,401001209,جا قاشقی سه خانه سیب وانیلی,12,محصول نهایی,بسته,65.0,36.0,موجود,https://ashkanplastic.com/product/4010012/,,,,36.0,5,222.0,موجود,,فعال
6740010,جا کاغذی دایانا,674001010,جا کاغذی دایانا الوان,12,محصول نهایی,بسته,70.0,24.0,موجود,https://ashkanplastic.com/product/6740010/,,,,24.0,2,70.0,موجود,,فعال
6740010,جا کاغذی دایانا,674001001,جا کاغذی دایانا صورتی,12,محصول نهایی,بسته,0.0,24.0,ناموجود,https://ashkanplastic.com/product/6740010/,,,,24.0,2,70.0,موجود,,فعال
4290040,جا کره ای چوبی دلسا,429004010,جا کره ای چوبی دلسا,12,محصول نهایی,کارتن,195.0,36.0,موجود,https://ashkanplastic.com/product/4290040/,,,,36.0,1,195.0,موجود,,فعال
4290010,جا کره ای هما,429001010,جا کره ای هما الوان,12,محصول نهایی,بسته,90.0,48.0,موجود,https://ashkanplastic.com/product/4290010/,,,,48.0,4,90.166667,موجود,,فعال
4290010,جا کره ای هما,429001001,جا کره ای هما صورتی,12,محصول نهایی,بسته,0.166667,48.0,موجود,https://ashkanplastic.com/product/4290010/,,,,48.0,4,90.166667,موجود,,فعال
4290010,جا کره ای هما,429001002,جا کره ای هما طوسی,12,محصول نهایی,بسته,0.0,48.0,ناموجود,https://ashkanplastic.com/product/4290010/,,,,48.0,4,90.166667,موجود,,فعال
4290010,جا کره ای هما,429001007,جا کره ای هما کرپ,12,محصول نهایی,بسته,0.0,48.0,ناموجود,https://ashkanplastic.com/product/4290010/,,,,48.0,4,90.166667,موجود,,فعال
3910010,جا لوازم التحریر سیب,391001010,جا لوازم التحریر سیب الوان,12,محصول نهایی,بسته,219.0,48.0,موجود,https://ashkanplastic.com/product/3910010/,,,,48.0,3,219.0,موجود,,فعال
3910010,جا لوازم التحریر سیب,391001001,جا لوازم التحریر سیب صورتی,12,محصول نهایی,بسته,0.0,48.0,ناموجود,https://ashkanplastic.com/product/3910010/,,,,48.0,3,219.0,موجود,,فعال
3910010,جا لوازم التحریر سیب,391001007,جا لوازم التحریر سیب کرپ,12,محصول نهایی,بسته,0.0,48.0,ناموجود,https://ashkanplastic.com/product/3910010/,,,,48.0,3,219.0,موجود,,فعال
3590010,جامایع دلسا,359001020,جا مایع دلسا,12,محصول نهایی,کارتن,193.0,24.0,موجود,https://ashkanplastic.com/product/3590010/,,,,24.0,1,193.0,موجود,,فعال
3620010,جااسکاجی دو قلوی اشکان,362001010,جااسکاجی دو قلوی اشکان الوان,12,محصول نهایی,بسته,6.0,48.0,موجود,https://ashkanplastic.com/product/3620010/,,,,48.0,4,6.208333,موجود,,فعال
3620010,جااسکاجی دو قلوی اشکان,362001001,جااسکاجی دو قلوی اشکان صورتی,12,محصول نهایی,بسته,0.083333,48.0,موجود,https://ashkanplastic.com/product/3620010/,,,,48.0,4,6.208333,موجود,,فعال
3620010,جااسکاجی دو قلوی اشکان,362001007,جااسکاجی دو قلوی اشکان کرپ,12,محصول نهایی,بسته,0.0625,48.0,موجود,https://ashkanplastic.com/product/3620010/,,,,48.0,4,6.208333,موجود,,فعال
3620010,جااسکاجی دو قلوی اشکان,362001009,جااسکاجی دو قلوی اشکان وانیلی,12,محصول نهایی,بسته,0.0625,48.0,موجود,https://ashkanplastic.com/product/3620010/,,,,48.0,4,6.208333,موجود,,فعال
3290011,جابرنجی 10 کیلوئی نیکا,329001108,جابرنجی 10 کیلوگرمی نیکا,12,محصول نهایی,کارتن,109.0,6.0,موجود,https://ashkanplastic.com/product/3290011/,,,,6.0,1,109.0,موجود,,فعال
