sku_variant,product_name,technical_spec,product_type,unit,opening_balance_previous,period_opening,inbound,outbound_or_value,balance,pack_quantity,product_code,product_url
316981092,لیبل سرویس فریزری دورنگ روشا,داودی - سرویس فریزری دو رنگ روشا (4عددی),محصول نهایی,عدد,0,20000,0,614000,20000,12,3169810,https://ashkanplastic.com/product/3169810/
236081010,لیوان 2رنگ روشا الوان,12,محصول نهایی,بسته,0,1,200,28500,135,120,2360810,https://ashkanplastic.com/product/2360810/
231081002,لیوان 2رنگ سیب طوسی,12,محصول نهایی,بسته,0,0,0.041667,46000,0,96,2310810,https://ashkanplastic.com/product/2310810/
239081210,لیوان 2رنگ گلبرگ اشکان الوان,12,محصول نهایی,بسته,0,282,0.854167,40000,119,96,2390812,https://ashkanplastic.com/product/2390812/
239081203,لیوان 2رنگ گلبرگ اشکان سفید,12,محصول نهایی,بسته,0,144,0,40000,44,96,2390812,https://ashkanplastic.com/product/2390812/
239081201,لیوان 2رنگ گلبرگ اشکان صورتی,12,محصول نهایی,بسته,0,0,0.010417,40000,0,96,2390812,https://ashkanplastic.com/product/2390812/
239001010,لیوان الماس الوان,12,محصول نهایی,بسته,0,144,76,32500,77,96,2390010,https://ashkanplastic.com/product/2390010/
239001008,لیوان الماس شفاف,12,محصول نهایی,بسته,0,0,0.010417,32500,0,96,2390010,https://ashkanplastic.com/product/2390010/
239501010,لیوان بهنوش عکس دار بزرگ الوان,12,محصول نهایی,بسته,0,1,0,37500,1,108,2395010,https://ashkanplastic.com/product/2395010/
239301010,لیوان بهنوش عکس دار کوچک الوان,12,محصول نهایی,بسته,0,65,0,31500,62,192,2393010,https://ashkanplastic.com/product/2393010/
239061010,لیوان دسته دار گلبرگ الوان,12,محصول نهایی,بسته,0,119,727.09375,45000,282,96,2390610,https://ashkanplastic.com/product/2390610/
239081010,لیوان دو رنگ توپی الوان,12,محصول نهایی,بسته,0,143,81.458333,43500,79,96,2390810,https://ashkanplastic.com/product/2390810/
231081010,لیوان دو رنگ سیب الوان,12,محصول نهایی,بسته,0,204,76.927083,46000,113,96,2310810,https://ashkanplastic.com/product/2310810/
238761010,لیوان کودک هما الوان - 192عددی,نصیری,محصول نهایی,کارتن,0,53,0,15500,27,192,2387610,https://ashkanplastic.com/product/2387610/
239002010,لیوان موج مدل 103- الوان,اشکان- اشکان,محصول نهایی,کارتن,0,257,119.020833,37000,155,48,2390020,https://ashkanplastic.com/product/2390020/
239002008,لیوان موج مدل 103- شفاف,اشکان- اشکان,محصول نهایی,کارتن,0,227,550,37000,252,48,2390020,https://ashkanplastic.com/product/2390020/
239002025,لیوان موج مدل 103- عسلی,اشکان / اشکان,محصول نهایی,کارتن,0,43,0.020833,37000,0,48,2390020,https://ashkanplastic.com/product/2390020/
239505010,لیوان نی دار بزرگ بهنوش الوان,12,محصول نهایی,بسته,0,35,0.625,,0,,2395050,https://ashkanplastic.com/product/2395050/
239005003,لیوان نی دار بزرگ بهنوش سفید,12,محصول نهایی,بسته,0,49,0,61500,49,48,2390050,https://ashkanplastic.com/product/2390050/
239405003,لیوان نی دار متوسط بهنوش -سفید,12,محصول نهایی,کارتن,0,48,0,42500,48,48,2394050,https://ashkanplastic.com/product/2394050/
239405010,لیوان نی دار متوسط بهنوش الوان,12,محصول نهایی,کارتن,0,130,130,42500,0,48,2394050,https://ashkanplastic.com/product/2394050/
471001010,مگس کش سیب الوان,12,محصول نهایی,بسته,0,69,411,24000,165,192,4710010,https://ashkanplastic.com/product/4710010/
454002010,نظم دهنده دایانا الوان,12,محصول نهایی,بسته,0,255,0,93000,94,24,4540020,https://ashkanplastic.com/product/4540020/
862001010,نمکپاش چند منظوره اشکان الوان,12,محصول نهایی,بسته,0,308,222,31500,73,192,8620010,https://ashkanplastic.com/product/8620010/
869001010,نمکدان الماس الوان,12,محصول نهایی,بسته,0,323,50,22000,180,384,8690010,https://ashkanplastic.com/product/8690010/
868001010,نمکدان هما الوان,12,محصول نهایی,بسته,0,264,702,23500,142,180,8680010,https://ashkanplastic.com/product/8680010/
868001002,نمکدان هما طوسی,12,محصول نهایی,بسته,0,0,0.011111,23500,0,180,8680010,https://ashkanplastic.com/product/8680010/
829001009,وان بچه نیما وانیلی,12,محصول نهایی,بسته,0,2,0,,2,,8290010,https://ashkanplastic.com/product/8290010/
821021003,وان بیضی 55 سیب سفید,12,محصول نهایی,بسته,0,38,71.166667,399000,64,12,8210210,https://ashkanplastic.com/product/8210210/
821021001,وان بیضی 55 سیب صورتی,12,محصول نهایی,بسته,0,0,0.083333,399000,0,12,8210210,https://ashkanplastic.com/product/8210210/
821021002,وان بیضی 55 سیب طوسی,12,محصول نهایی,بسته,0,0,172.25,399000,40,12,8210210,https://ashkanplastic.com/product/8210210/
821021007,وان بیضی 55 سیب کرپ,12,محصول نهایی,بسته,0,23,82.416666,399000,44.083333,12,8210210,https://ashkanplastic.com/product/8210210/
821021017,وان بیضی 55 سیب موکا,12,محصول نهایی,بسته,0,0,38,399000,1,12,8210210,https://ashkanplastic.com/product/8210210/
821021009,وان بیضی 55 سیب وانیلی,12,محصول نهایی,بسته,0,23,74.083333,399000,41,12,8210210,https://ashkanplastic.com/product/8210210/
821021203,وان بیضی 65 سیب سفید,12,محصول نهایی,بسته,0,53,75,614000,47,6,8210212,https://ashkanplastic.com/product/8210212/
821021201,وان بیضی 65 سیب صورتی,12,محصول نهایی,بسته,0,0,0.166667,614000,0,6,8210212,https://ashkanplastic.com/product/8210212/
821021202,وان بیضی 65 سیب طوسی,12,محصول نهایی,بسته,0,53,195.166667,614000,59.166667,6,8210212,https://ashkanplastic.com/product/8210212/
821021207,وان بیضی 65 سیب کرپ,12,محصول نهایی,بسته,0,49,101.500001,614000,52,6,8210212,https://ashkanplastic.com/product/8210212/
821021209,وان بیضی 65 سیب وانیلی,12,محصول نهایی,بسته,0,49,104,614000,56,6,8210212,https://ashkanplastic.com/product/8210212/
821021403,وان بیضی 85 سیب سفید,12,محصول نهایی,بسته,0,51,65.333334,827500,52.166667,6,8210214,https://ashkanplastic.com/product/8210214/
821021401,وان بیضی 85 سیب صورتی,12,محصول نهایی,بسته,0,0,0.166667,827500,0,6,8210214,https://ashkanplastic.com/product/8210214/
821021402,وان بیضی 85 سیب طوسی,12,محصول نهایی,بسته,0,18,177.833335,827500,106.166667,6,8210214,https://ashkanplastic.com/product/8210214/
821021407,وان بیضی 85 سیب کرپ,12,محصول نهایی,بسته,0,29,94.166667,827500,67,6,8210214,https://ashkanplastic.com/product/8210214/
821021411,وان بیضی 85 سیب کرم,12,محصول نهایی,بسته,0,11,2.333333,827500,9,6,8210214,https://ashkanplastic.com/product/8210214/
821021409,وان بیضی 85 سیب وانیلی,12,محصول نهایی,بسته,0,39,119,827500,83,6,8210214,https://ashkanplastic.com/product/8210214/
821011603,وان بیضی 90 سیب سفید,12,محصول نهایی,بسته,0,71,0,1143500,49,6,8210116,https://ashkanplastic.com/product/8210116/
821011602,وان بیضی 90 سیب طوسی,12,محصول نهایی,بسته,0,39,70,1143500,46,6,8210116,https://ashkanplastic.com/product/8210116/
821011607,وان بیضی 90 سیب کرپ,12,محصول نهایی,بسته,0,69,16.333334,1143500,60.166667,6,8210116,https://ashkanplastic.com/product/8210116/
821011609,وان بیضی 90 سیب وانیلی,12,محصول نهایی,بسته,0,54,0,1143500,14,6,8210116,https://ashkanplastic.com/product/8210116/
821021803,وان بیضی 95 سیب سفید,12,محصول نهایی,بسته,0,53,79.333334,1300000,44,6,8210218,https://ashkanplastic.com/product/8210218/
821021801,وان بیضی 95 سیب صورتی,12,محصول نهایی,بسته,0,0,0.166667,1300000,0,6,8210218,https://ashkanplastic.com/product/8210218/
821021802,وان بیضی 95 سیب طوسی,12,محصول نهایی,بسته,0,58,112.166668,1300000,49,6,8210218,https://ashkanplastic.com/product/8210218/
821021807,وان بیضی 95 سیب کرپ,12,محصول نهایی,بسته,0,51,51.666667,1300000,44.166667,6,8210218,https://ashkanplastic.com/product/8210218/
821021811,وان بیضی 95 سیب کرم,12,محصول نهایی,بسته,0,0,0.166667,1300000,0,6,8210218,https://ashkanplastic.com/product/8210218/
821021809,وان بیضی 95 سیب وانیلی,12,محصول نهایی,بسته,0,51,50.333333,1300000,33.333333,6,8210218,https://ashkanplastic.com/product/8210218/
829021001,وان بیضی کلاسیک 501 صورتی,12,محصول نهایی,بسته,0,0,0.041667,,0,,8290210,https://ashkanplastic.com/product/8290210/
829021007,وان بیضی کلاسیک 501 کرپ,12,محصول نهایی,بسته,0,0,0.041667,,0,,8290210,https://ashkanplastic.com/product/8290210/
809021202,وان بیضی کلاسیک 503 طوسی,12,محصول نهایی,بسته,0,0,0.083333,,0,,8090212,https://ashkanplastic.com/product/8090212/
823011001,وان گرد 2 دسته اپل تاپ 1 صورتی,12,محصول نهایی,بسته,0,18,0,210000,17,12,8230110,https://ashkanplastic.com/product/8230110/
823011002,وان گرد 2 دسته اپل تاپ 1 طوسی,12,محصول نهایی,بسته,0,52,0,210000,34,12,8230110,https://ashkanplastic.com/product/8230110/
823011007,وان گرد 2 دسته اپل تاپ 1 کرپ,12,محصول نهایی,بسته,0,55,0,210000,47,12,8230110,https://ashkanplastic.com/product/8230110/
823011009,وان گرد 2 دسته اپل تاپ 1 وانیلی,12,محصول نهایی,بسته,0,61,0.083333,210000,49,12,8230110,https://ashkanplastic.com/product/8230110/
823011203,وان گرد 2 دسته اپل تاپ 2 سفید,12,محصول نهایی,بسته,0,65,0,390500,63,12,8230112,https://ashkanplastic.com/product/8230112/
823011201,وان گرد 2 دسته اپل تاپ 2 صورتی,12,محصول نهایی,بسته,0,23,0,390500,23,12,8230112,https://ashkanplastic.com/product/8230112/
823011202,وان گرد 2 دسته اپل تاپ 2 طوسی,12,محصول نهایی,بسته,0,61,0.083333,390500,35,12,8230112,https://ashkanplastic.com/product/8230112/
823011207,وان گرد 2 دسته اپل تاپ 2 کرپ,12,محصول نهایی,بسته,0,57,0,390500,49,12,8230112,https://ashkanplastic.com/product/8230112/
823011211,وان گرد 2 دسته اپل تاپ 2 کرم,12,محصول نهایی,بسته,0,7,0,390500,6,12,8230112,https://ashkanplastic.com/product/8230112/
823011209,وان گرد 2 دسته اپل تاپ 2 وانیلی,12,محصول نهایی,بسته,0,55,0,390500,37,12,8230112,https://ashkanplastic.com/product/8230112/
823011403,وان گرد 2 دسته اپل تاپ 3 سفید,12,محصول نهایی,بسته,0,65,0,541000,55,6,8230114,https://ashkanplastic.com/product/8230114/
823011401,وان گرد 2 دسته اپل تاپ 3 صورتی,12,محصول نهایی,بسته,0,8,0.166667,541000,7.166667,6,8230114,https://ashkanplastic.com/product/8230114/
823011402,وان گرد 2 دسته اپل تاپ 3 طوسی,12,محصول نهایی,بسته,0,83,0.166667,541000,44.166667,6,8230114,https://ashkanplastic.com/product/8230114/
823011407,وان گرد 2 دسته اپل تاپ 3 کرپ,12,محصول نهایی,بسته,0,67,0.166667,541000,55,6,8230114,https://ashkanplastic.com/product/8230114/
823011409,وان گرد 2 دسته اپل تاپ 3 وانیلی,12,محصول نهایی,بسته,0,63,0,541000,36,6,8230114,https://ashkanplastic.com/product/8230114/
829511001,وان گرد 2 دسته بزرگ صورتی,12,محصول نهایی,بسته,0,25,0,580000,16,12,8295110,https://ashkanplastic.com/product/8295110/
829511009,وان گرد 2 دسته بزرگ وانیلی,12,محصول نهایی,بسته,0,1,0,580000,1,12,8295110,https://ashkanplastic.com/product/8295110/
823012004,وان گرد 4 دسته اپل تاپ 4 آبی,12,محصول نهایی,بسته,0,0,1,977000,0,6,8230120,https://ashkanplastic.com/product/8230120/
823012003,وان گرد 4 دسته اپل تاپ 4 سفید,12,محصول نهایی,بسته,0,59,15,977000,51,6,8230120,https://ashkanplastic.com/product/8230120/
823012002,وان گرد 4 دسته اپل تاپ 4 طوسی,12,محصول نهایی,بسته,0,50,71,977000,46,6,8230120,https://ashkanplastic.com/product/8230120/
823012007,وان گرد 4 دسته اپل تاپ 4 کرپ,12,محصول نهایی,بسته,0,52,25,977000,63,6,8230120,https://ashkanplastic.com/product/8230120/
823012009,وان گرد 4 دسته اپل تاپ 4 وانیلی,12,محصول نهایی,بسته,0,51,0,977000,3,6,8230120,https://ashkanplastic.com/product/8230120/
823012203,وان گرد 4 دسته اپل تاپ 5 سفید,12,محصول نهایی,بسته,0,39,89,1635000,20,4,8230122,https://ashkanplastic.com/product/8230122/
823012202,وان گرد 4 دسته اپل تاپ 5 طوسی,12,محصول نهایی,بسته,0,67,155.25,1635000,6,4,8230122,https://ashkanplastic.com/product/8230122/
823012207,وان گرد 4 دسته اپل تاپ 5 کرپ,12,محصول نهایی,بسته,0,56,51,1635000,53,4,8230122,https://ashkanplastic.com/product/8230122/
823012209,وان گرد 4 دسته اپل تاپ 5 وانیلی,12,محصول نهایی,بسته,0,39,65,1635000,14,4,8230122,https://ashkanplastic.com/product/8230122/
829011003,وان گرد 4 دسته سفید,12,محصول نهایی,بسته,0,46,0,735500,5,6,8290110,https://ashkanplastic.com/product/8290110/
829611003,وان گرد 4 دسته سوپر سفید,12,محصول نهایی,بسته,0,46,133,1304000,64,6,8296110,https://ashkanplastic.com/product/8296110/
829611002,وان گرد 4 دسته سوپر طوسی,12,محصول نهایی,بسته,0,56,205.833335,1304000,107.166667,6,8296110,https://ashkanplastic.com/product/8296110/
829611007,وان گرد 4 دسته سوپر کرپ,12,محصول نهایی,بسته,0,56,76,1304000,66,6,8296110,https://ashkanplastic.com/product/8296110/
829611009,وان گرد 4 دسته سوپر وانیلی,12,محصول نهایی,بسته,0,57,70.333334,1304000,66.166667,6,8296110,https://ashkanplastic.com/product/8296110/
829011001,وان گرد 4 دسته صورتی,12,محصول نهایی,بسته,0,25,0.333333,735500,16,6,8290110,https://ashkanplastic.com/product/8290110/
829011002,وان گرد 4 دسته طوسی,12,محصول نهایی,بسته,0,78,1.333333,735500,3,6,8290110,https://ashkanplastic.com/product/8290110/
829011007,وان گرد 4 دسته کرپ,12,محصول نهایی,بسته,0,59,0,735500,42,6,8290110,https://ashkanplastic.com/product/8290110/
829011011,وان گرد 4 دسته کرم,12,محصول نهایی,بسته,0,3,0,735500,0,6,8290110,https://ashkanplastic.com/product/8290110/
829311003,وان گرد 4 دسته مینی سوپر سفید,12,محصول نهایی,بسته,0,38,40.333334,841500,0,6,8293110,https://ashkanplastic.com/product/8293110/
829311001,وان گرد 4 دسته مینی سوپر صورتی,12,محصول نهایی,بسته,0,26,0.166667,841500,21,6,8293110,https://ashkanplastic.com/product/8293110/
829311002,وان گرد 4 دسته مینی سوپر طوسی,12,محصول نهایی,بسته,0,42,146.333335,841500,89.5,6,8293110,https://ashkanplastic.com/product/8293110/
829311007,وان گرد 4 دسته مینی سوپر کرپ,12,محصول نهایی,بسته,0,42,68,841500,62,6,8293110,https://ashkanplastic.com/product/8293110/
829311009,وان گرد 4 دسته مینی سوپر وانیلی,12,محصول نهایی,بسته,0,38,10,841500,11,6,8293110,https://ashkanplastic.com/product/8293110/
829011009,وان گرد 4 دسته وانیلی,12,محصول نهایی,بسته,0,57,0,735500,35,6,8290110,https://ashkanplastic.com/product/8290110/
823041001,وان مستطیل اپل تاپ 1 صورتی,12,محصول نهایی,بسته,0,22,0,419500,0,12,8230410,https://ashkanplastic.com/product/8230410/
823041007,وان مستطیل اپل تاپ 1 کرپ,12,محصول نهایی,بسته,0,2,0.5,419500,0,12,8230410,https://ashkanplastic.com/product/8230410/
